BillingID,ReservationID,IssueDate,DueDate,TotalAmount,DiscountAmount,AmountPaid,PaymentDate,PaymentMethod,Status
297,19162,7/4/2023,7/11/2023,6296.87,0,6296.87,7/5/2023,Credit Card,Paid
298,11794,3/3/2022,3/10/2022,593.91,0,593.91,3/5/2022,Corporate Account,Paid
299,10972,2/24/2025,3/3/2025,3153.32,148.18,3153.32,3/1/2025,Bank Transfer,Paid
300,3634,5/26/2025,6/2/2025,499.68,78.73,499.68,5/26/2025,Cash,Paid
301,5666,4/17/2021,4/24/2021,647.88,0,647.88,4/17/2021,Credit Card,Paid
302,19235,9/11/2025,9/18/2025,6613.39,0,6613.39,9/11/2025,Cash,Paid
303,15683,12/26/2022,1/2/2023,1836.92,0,1836.92,12/26/2022,Cash,Paid
304,700,1/20/2025,1/27/2025,2264.74,0,0,,Credit Card,Pending
305,23515,11/12/2024,11/19/2024,2559.61,0,2559.61,11/13/2024,Credit Card,Paid
306,16038,3/7/2023,3/14/2023,3010.05,0,3010.05,3/8/2023,Cash,Paid
307,23069,2/3/2024,2/10/2024,360.22,80.41,0,,Credit Card,Pending
308,16458,5/10/2023,5/17/2023,1433.83,225.92,1433.83,5/10/2023,Credit Card,Paid
309,14564,3/1/2023,3/8/2023,1656.49,77.84,1656.49,3/6/2023,Credit Card,Paid
310,21126,1/24/2020,1/31/2020,2503.52,0,0,,Bank Transfer,Pending
311,3861,1/23/2024,1/30/2024,2013.58,0,0,,Credit Card,Pending
312,74,5/3/2025,5/10/2025,347.27,34.45,347.27,5/7/2025,Bank Transfer,Paid
313,1891,1/4/2024,1/11/2024,1841.99,86.56,0,,Cash,Pending
314,4604,5/9/2024,5/16/2024,2291.92,0,2291.92,5/10/2024,Credit Card,Paid
315,15434,2/13/2023,2/20/2023,868.35,0,868.35,2/17/2023,Cash,Paid
316,10753,11/27/2023,12/4/2023,2529.91,398.62,2529.91,11/27/2023,Credit Card,Paid
317,18526,10/6/2021,10/13/2021,1384.08,0,1384.08,10/7/2021,Bank Transfer,Paid
318,14428,7/21/2022,7/28/2022,850.94,0,850.94,7/23/2022,Bank Transfer,Paid
319,11749,9/6/2025,9/13/2025,2270.16,0,2270.16,9/7/2025,Corporate Account,Paid
320,20736,12/26/2021,1/2/2022,1100.41,0,1100.41,12/30/2021,Cash,Paid
321,8340,1/12/2023,1/19/2023,1166.75,54.83,1166.75,1/14/2023,Cash,Paid
322,6364,1/1/2023,1/8/2023,1101.35,0,1101.35,1/1/2023,Credit Card,Paid
323,12109,4/18/2021,4/25/2021,3482.41,0,3482.41,4/21/2021,Credit Card,Paid
324,20796,7/9/2024,7/16/2024,1216.25,57.15,1216.25,7/10/2024,Corporate Account,Paid
325,5445,11/19/2024,11/26/2024,410.95,19.31,410.95,11/24/2024,Corporate Account,Paid
326,20949,10/2/2024,10/9/2024,2135.44,336.47,2135.44,10/5/2024,Corporate Account,Paid
327,15606,11/23/2023,11/30/2023,5000.28,234.98,0,,Credit Card,Overdue
328,18797,9/21/2021,9/28/2021,699.11,0,0,,Corporate Account,Overdue
329,24866,3/4/2025,3/11/2025,820.01,0,820.01,3/9/2025,Credit Card,Paid
330,6601,12/15/2020,12/22/2020,2479.23,0,2479.23,12/16/2020,Credit Card,Paid
331,20400,9/22/2021,9/29/2021,473.63,22.26,0,,Credit Card,Pending
332,603,9/3/2020,9/10/2020,2649.61,591.43,2649.61,9/4/2020,Credit Card,Paid
333,21287,11/1/2020,11/8/2020,2962.07,293.86,0,,Cash,Pending
334,866,3/18/2021,3/25/2021,343.39,16.14,343.39,3/21/2021,Credit Card,Paid
335,23586,1/22/2025,1/29/2025,1906.16,0,1906.16,1/22/2025,Cash,Paid
336,6537,5/11/2020,5/18/2020,2253.64,223.58,2253.64,5/12/2020,Cash,Paid
337,2507,9/16/2021,9/23/2021,3495.88,164.28,3495.88,9/19/2021,Credit Card,Paid
338,4753,1/17/2025,1/24/2025,3605.3,0,3605.3,1/18/2025,Credit Card,Paid
339,3239,6/2/2024,6/9/2024,3915.86,0,3915.86,6/4/2024,Cash,Paid
340,24927,2/22/2023,3/1/2023,2404.57,0,2404.57,2/23/2023,Bank Transfer,Paid
341,23259,7/22/2020,7/29/2020,1058.27,0,1058.27,7/26/2020,Credit Card,Paid
342,9118,12/23/2020,12/30/2020,2542.05,0,2542.05,12/25/2020,Credit Card,Paid
343,18524,12/12/2025,12/19/2025,279.49,13.13,279.49,12/14/2025,Bank Transfer,Paid
344,8520,10/8/2023,10/15/2023,2859.87,0,2859.87,10/11/2023,Bank Transfer,Paid
345,3034,12/2/2024,12/9/2024,2207.27,0,2207.27,12/3/2024,Cash,Paid
346,20562,2/9/2022,2/16/2022,1275.21,0,1275.21,2/11/2022,Credit Card,Paid
347,8949,1/10/2021,1/17/2021,3797.56,178.46,0,,Corporate Account,Pending
348,8976,11/6/2022,11/13/2022,159.05,25.06,159.05,11/9/2022,Bank Transfer,Paid
349,11180,2/28/2020,3/6/2020,2972.42,0,0,,Bank Transfer,Overdue
350,11349,7/22/2023,7/29/2023,3083.06,0,3083.06,7/24/2023,Corporate Account,Paid
351,886,5/4/2025,5/11/2025,1680.78,264.83,1680.78,5/5/2025,Cash,Paid
352,56,9/24/2021,10/1/2021,199.4,0,199.4,9/28/2021,Credit Card,Paid
353,15656,11/7/2020,11/14/2020,2234.68,0,2234.68,11/9/2020,Credit Card,Paid
354,18897,4/2/2021,4/9/2021,570.21,26.8,570.21,4/6/2021,Corporate Account,Paid
355,16828,8/3/2021,8/10/2021,1738.95,81.72,1738.95,8/3/2021,Bank Transfer,Paid
356,18168,9/25/2024,10/2/2024,3764.88,0,3764.88,9/30/2024,Credit Card,Paid
357,6075,9/2/2021,9/9/2021,1234.93,0,1234.93,9/2/2021,Bank Transfer,Paid
358,15995,8/25/2022,9/1/2022,523.68,0,523.68,8/30/2022,Corporate Account,Paid
359,10947,9/25/2021,10/2/2021,1435.26,67.45,1435.26,9/29/2021,Corporate Account,Paid
360,13947,11/5/2020,11/12/2020,2635.62,0,2635.62,11/7/2020,Corporate Account,Paid
361,10892,12/26/2025,1/2/2026,2799.53,441.1,2799.53,12/30/2025,Cash,Paid
362,15305,5/18/2023,5/25/2023,4804.81,0,4804.81,5/23/2023,Credit Card,Paid
363,12163,8/2/2020,8/9/2020,5022.07,0,5022.07,8/2/2020,Credit Card,Paid
364,13853,3/2/2024,3/9/2024,455.16,0,455.16,3/3/2024,Credit Card,Paid
365,18350,9/9/2021,9/16/2021,3316.03,0,3316.03,9/14/2021,Credit Card,Paid
366,10935,12/4/2021,12/11/2021,1907.15,0,1907.15,12/6/2021,Cash,Paid
367,22573,8/4/2023,8/11/2023,4594.5,0,4594.5,8/7/2023,Bank Transfer,Paid
368,16018,3/2/2020,3/9/2020,4515.23,0,4515.23,3/7/2020,Credit Card,Paid
369,21661,2/20/2025,2/27/2025,1099.76,0,1099.76,2/22/2025,Credit Card,Paid
370,11859,4/23/2020,4/30/2020,3229.54,0,3229.54,4/27/2020,Credit Card,Paid
371,14544,2/17/2025,2/24/2025,1852.21,0,1852.21,2/17/2025,Corporate Account,Paid
372,5721,8/9/2025,8/16/2025,3972.26,0,3972.26,8/9/2025,Bank Transfer,Paid
373,14163,9/2/2024,9/9/2024,346.28,54.56,346.28,9/5/2024,Credit Card,Paid
374,6195,4/3/2024,4/10/2024,1595.96,0,1595.96,4/7/2024,Corporate Account,Paid
375,987,12/22/2020,12/29/2020,2964.06,0,2964.06,12/22/2020,Cash,Paid
376,16303,3/5/2025,3/12/2025,1480.95,0,1480.95,3/5/2025,Credit Card,Paid
377,5660,11/14/2021,11/21/2021,3502.63,164.6,3502.63,11/16/2021,Credit Card,Paid
378,17554,10/28/2022,11/4/2022,5370.24,0,5370.24,11/1/2022,Credit Card,Paid
379,6053,6/27/2022,7/4/2022,2418.34,113.64,2418.34,7/1/2022,Credit Card,Paid
380,13460,3/1/2022,3/8/2022,2651.95,0,2651.95,3/5/2022,Credit Card,Paid
381,5663,6/11/2023,6/18/2023,621.45,97.92,621.45,6/15/2023,Credit Card,Paid
382,22708,8/28/2021,9/4/2021,1345.07,0,1345.07,8/31/2021,Credit Card,Paid
383,707,11/25/2024,12/2/2024,1852.89,0,1852.89,11/27/2024,Credit Card,Paid
384,4480,3/12/2021,3/19/2021,5970.62,0,5970.62,3/17/2021,Bank Transfer,Paid
385,18371,2/12/2023,2/19/2023,2567,120.63,2567,2/14/2023,Bank Transfer,Paid
386,16646,6/13/2022,6/20/2022,704.34,0,704.34,6/17/2022,Corporate Account,Paid
387,12353,10/17/2023,10/24/2023,4258.6,0,4258.6,10/22/2023,Credit Card,Paid
388,21384,9/19/2022,9/26/2022,2566.44,0,2566.44,9/21/2022,Cash,Paid
389,7925,1/11/2025,1/18/2025,4078.97,0,4078.97,1/11/2025,Bank Transfer,Paid
390,23068,3/25/2022,4/1/2022,1973.37,0,1973.37,3/30/2022,Credit Card,Paid
391,3700,8/15/2023,8/22/2023,1514.58,0,1514.58,8/18/2023,Credit Card,Paid
392,16263,2/27/2024,3/5/2024,1525.67,0,1525.67,3/3/2024,Credit Card,Paid
393,17599,7/23/2020,7/30/2020,2780.39,130.66,2780.39,7/24/2020,Corporate Account,Paid
394,14586,11/17/2022,11/24/2022,2223.81,220.62,2223.81,11/21/2022,Cash,Paid
395,19180,11/18/2024,11/25/2024,4824.43,0,4824.43,11/22/2024,Bank Transfer,Paid
396,24590,3/22/2021,3/29/2021,633.01,29.75,633.01,3/24/2021,Cash,Paid
397,5245,8/15/2022,8/22/2022,431.65,0,431.65,8/20/2022,Corporate Account,Paid
398,19387,5/9/2025,5/16/2025,2828.54,0,2828.54,5/14/2025,Cash,Paid
399,10038,6/3/2023,6/10/2023,3817.5,0,3817.5,6/8/2023,Cash,Paid
400,18754,12/5/2025,12/12/2025,3699.66,173.86,3699.66,12/5/2025,Credit Card,Paid
401,15161,7/24/2024,7/31/2024,3090.24,145.22,3090.24,7/25/2024,Credit Card,Paid
402,1715,3/1/2023,3/8/2023,1267.07,0,1267.07,3/1/2023,Credit Card,Paid
403,17571,12/13/2025,12/20/2025,3245.24,0,3245.24,12/13/2025,Bank Transfer,Paid
404,2480,8/3/2025,8/10/2025,2242.13,222.43,2242.13,8/3/2025,Bank Transfer,Paid
405,24517,9/7/2023,9/14/2023,2505.14,117.72,2505.14,9/10/2023,Credit Card,Paid
406,10424,6/24/2022,7/1/2022,2277.16,0,2277.16,6/25/2022,Bank Transfer,Paid
407,1555,11/8/2024,11/15/2024,573.41,0,573.41,11/12/2024,Credit Card,Paid
408,8211,8/13/2025,8/20/2025,670.87,0,0,,Credit Card,Pending
409,12749,3/8/2024,3/15/2024,1442.5,0,1442.5,3/13/2024,Corporate Account,Paid
410,10397,6/23/2024,6/30/2024,1285.05,0,1285.05,6/23/2024,Corporate Account,Paid
411,14612,11/18/2020,11/25/2020,1399.14,0,1399.14,11/21/2020,Credit Card,Paid
412,23911,5/20/2024,5/27/2024,1131.43,0,1131.43,5/24/2024,Credit Card,Paid
413,17177,9/26/2022,10/3/2022,6736.17,0,6736.17,9/30/2022,Bank Transfer,Paid
414,8875,11/1/2024,11/8/2024,1732.99,0,0,,Bank Transfer,Pending
415,8194,6/7/2021,6/14/2021,1339.62,0,1339.62,6/9/2021,Corporate Account,Paid
416,22418,9/2/2025,9/9/2025,2601.77,0,2601.77,9/4/2025,Credit Card,Paid
417,12760,9/12/2024,9/19/2024,2290.79,0,2290.79,9/15/2024,Credit Card,Paid
418,4471,9/24/2020,10/1/2020,1651.76,0,1651.76,9/25/2020,Bank Transfer,Paid
419,14573,9/14/2023,9/21/2023,866.95,86.01,0,,Bank Transfer,Pending
420,9782,7/7/2021,7/14/2021,2376.2,111.66,2376.2,7/11/2021,Bank Transfer,Paid
421,3541,9/11/2024,9/18/2024,685,0,685,9/15/2024,Cash,Paid
422,12282,11/18/2024,11/25/2024,1281.33,60.21,1281.33,11/18/2024,Bank Transfer,Paid
423,8397,1/4/2021,1/11/2021,1518.75,0,1518.75,1/6/2021,Corporate Account,Paid
424,24802,5/19/2025,5/26/2025,1133.29,0,1133.29,5/23/2025,Credit Card,Paid
425,9880,7/14/2021,7/21/2021,3460.83,0,3460.83,7/17/2021,Bank Transfer,Paid
426,11011,12/9/2024,12/16/2024,1047.07,0,1047.07,12/12/2024,Credit Card,Paid
427,10411,4/22/2020,4/29/2020,4160,0,4160,4/24/2020,Credit Card,Paid
428,3309,2/3/2022,2/10/2022,1381.77,0,1381.77,2/3/2022,Credit Card,Paid
429,16758,2/17/2023,2/24/2023,948.38,0,948.38,2/21/2023,Credit Card,Paid
430,7978,9/1/2023,9/8/2023,2876.88,0,2876.88,9/1/2023,Bank Transfer,Paid
431,22654,9/17/2020,9/24/2020,1129.23,0,1129.23,9/22/2020,Credit Card,Paid
432,7630,9/20/2025,9/27/2025,930.89,0,930.89,9/25/2025,Bank Transfer,Paid
433,750,1/2/2022,1/9/2022,1578.26,74.17,1578.26,1/6/2022,Credit Card,Paid
434,2317,8/6/2020,8/13/2020,4437.25,0,0,,Credit Card,Pending
435,15014,6/13/2023,6/20/2023,1362.26,0,1362.26,6/16/2023,Credit Card,Paid
436,16241,8/20/2022,8/27/2022,715.37,70.97,715.37,8/24/2022,Cash,Paid
437,24706,8/20/2025,8/27/2025,3080.2,0,3080.2,8/21/2025,Credit Card,Paid
438,6770,9/10/2025,9/17/2025,2438.06,0,2438.06,9/12/2025,Bank Transfer,Paid
439,20987,11/21/2022,11/28/2022,1532.87,72.03,1532.87,11/21/2022,Cash,Paid
440,21435,9/16/2022,9/23/2022,1435.88,0,1435.88,9/20/2022,Cash,Paid
441,935,3/11/2022,3/18/2022,855.99,0,855.99,3/15/2022,Cash,Paid
442,14301,9/25/2022,10/2/2022,813.35,0,813.35,9/26/2022,Credit Card,Paid
443,9666,4/24/2020,5/1/2020,2864.44,0,2864.44,4/24/2020,Credit Card,Paid
444,11496,7/27/2025,8/3/2025,4885.26,0,4885.26,7/30/2025,Corporate Account,Paid
445,15185,11/10/2020,11/17/2020,6684.67,0,6684.67,11/13/2020,Cash,Paid
446,6446,12/24/2023,12/31/2023,6586.54,0,6586.54,12/27/2023,Corporate Account,Paid
447,813,1/19/2024,1/26/2024,1908.24,89.67,1908.24,1/19/2024,Credit Card,Paid
448,3898,11/28/2020,12/5/2020,714.23,0,714.23,12/1/2020,Corporate Account,Paid
449,12861,7/16/2025,7/23/2025,403.11,39.99,403.11,7/20/2025,Credit Card,Paid
450,15861,10/8/2022,10/15/2022,5195.92,0,5195.92,10/8/2022,Credit Card,Paid
451,12589,1/15/2023,1/22/2023,1322.77,0,1322.77,1/16/2023,Cash,Paid
452,8556,12/21/2023,12/28/2023,4606.12,0,4606.12,12/22/2023,Credit Card,Paid
453,14520,6/12/2022,6/19/2022,5691.13,0,5691.13,6/16/2022,Bank Transfer,Paid
454,9341,8/20/2021,8/27/2021,1507.62,149.57,1507.62,8/21/2021,Cash,Paid
455,5008,4/24/2020,5/1/2020,2056.27,0,2056.27,4/28/2020,Credit Card,Paid
456,11729,9/3/2022,9/10/2022,3632.13,0,3632.13,9/4/2022,Bank Transfer,Paid
457,24217,2/24/2025,3/3/2025,2865.28,0,2865.28,2/28/2025,Credit Card,Paid
458,14445,12/18/2020,12/25/2020,758.63,35.65,0,,Corporate Account,Pending
459,22491,6/26/2024,7/3/2024,2048.91,0,2048.91,7/1/2024,Cash,Paid
460,22699,5/4/2022,5/11/2022,3151.18,0,0,,Corporate Account,Pending
461,14435,6/23/2025,6/30/2025,1783.03,0,1783.03,6/24/2025,Cash,Paid
462,22639,12/19/2021,12/26/2021,614.16,0,614.16,12/20/2021,Cash,Paid
463,15668,1/21/2023,1/28/2023,4013.91,632.44,0,,Credit Card,Pending
464,21655,2/22/2023,3/1/2023,1317.1,0,0,,Credit Card,Overdue
465,11899,1/17/2020,1/24/2020,1627.16,0,1627.16,1/22/2020,Corporate Account,Paid
466,2295,4/11/2023,4/18/2023,858.17,0,858.17,4/15/2023,Corporate Account,Paid
467,12557,4/9/2020,4/16/2020,2525.12,118.66,0,,Credit Card,Pending
468,22184,3/23/2021,3/30/2021,1503.98,0,1503.98,3/27/2021,Cash,Paid
469,5880,11/3/2022,11/10/2022,1366.67,135.58,1366.67,11/8/2022,Bank Transfer,Paid
470,2765,5/12/2021,5/19/2021,2025.45,0,0,,Credit Card,Pending
471,4570,5/1/2022,5/8/2022,5269.38,0,0,,Bank Transfer,Pending
472,21681,6/19/2021,6/26/2021,1401.07,220.76,1401.07,6/20/2021,Bank Transfer,Paid
473,6532,2/26/2020,3/4/2020,4731.73,0,4731.73,3/1/2020,Bank Transfer,Paid
474,1901,2/7/2023,2/14/2023,2935.85,0,2935.85,2/9/2023,Credit Card,Paid
475,3335,2/8/2022,2/15/2022,3851.03,0,3851.03,2/13/2022,Cash,Paid
476,18568,2/2/2024,2/9/2024,1738.07,0,1738.07,2/5/2024,Credit Card,Paid
477,15236,12/25/2024,1/1/2025,555.59,87.54,0,,Cash,Pending
478,7980,11/13/2022,11/20/2022,5409.54,0,5409.54,11/16/2022,Bank Transfer,Paid
479,24243,8/15/2022,8/22/2022,1285.14,0,1285.14,8/15/2022,Corporate Account,Paid
480,21250,8/19/2021,8/26/2021,2859.87,283.72,2859.87,8/24/2021,Credit Card,Paid
481,18643,4/19/2020,4/26/2020,1006.02,0,0,,Corporate Account,Pending
482,13229,12/24/2023,12/31/2023,684.95,67.95,684.95,12/27/2023,Bank Transfer,Paid
483,6183,7/28/2024,8/4/2024,4742.56,0,4742.56,7/28/2024,Cash,Paid
484,16823,11/8/2024,11/15/2024,1037.56,0,1037.56,11/8/2024,Bank Transfer,Paid
485,4201,2/23/2024,3/1/2024,1037.26,48.74,1037.26,2/23/2024,Credit Card,Paid
486,17883,7/28/2023,8/4/2023,3959.1,0,3959.1,7/30/2023,Cash,Paid
487,24413,3/8/2025,3/15/2025,1998.15,0,1998.15,3/13/2025,Credit Card,Paid
488,7570,12/10/2025,12/17/2025,4214.33,198.04,4214.33,12/11/2025,Bank Transfer,Paid
489,5293,9/6/2022,9/13/2022,697.69,0,697.69,9/10/2022,Corporate Account,Paid
490,5001,10/14/2025,10/21/2025,2733.64,128.46,2733.64,10/19/2025,Credit Card,Paid
491,19593,6/6/2020,6/13/2020,577.55,0,577.55,6/10/2020,Corporate Account,Paid
492,13608,6/8/2021,6/15/2021,941.33,0,941.33,6/11/2021,Credit Card,Paid
493,4191,8/25/2022,9/1/2022,1685.65,167.23,1685.65,8/29/2022,Cash,Paid
494,13808,4/17/2023,4/24/2023,2314.7,0,0,,Credit Card,Pending
495,13744,5/25/2022,6/1/2022,2742.75,0,2742.75,5/25/2022,Corporate Account,Paid
496,9637,10/28/2023,11/4/2023,823.14,0,823.14,11/2/2023,Cash,Paid
497,14026,10/26/2024,11/2/2024,3488.59,346.09,3488.59,10/29/2024,Bank Transfer,Paid
498,9701,2/2/2020,2/9/2020,2428.76,114.13,2428.76,2/4/2020,Credit Card,Paid
499,3533,12/25/2025,1/1/2026,4739.66,0,4739.66,12/25/2025,Cash,Paid
500,7244,4/17/2024,4/24/2024,2618.88,0,2618.88,4/20/2024,Corporate Account,Paid
501,8781,11/27/2023,12/4/2023,2371.18,0,2371.18,11/28/2023,Bank Transfer,Paid
502,2675,10/17/2024,10/24/2024,5167.24,0,5167.24,10/19/2024,Bank Transfer,Paid
503,10469,5/25/2021,6/1/2021,5220.21,0,5220.21,5/27/2021,Credit Card,Paid
504,5806,4/25/2021,5/2/2021,807.69,37.96,807.69,4/29/2021,Credit Card,Paid
505,23223,12/2/2023,12/9/2023,1542.52,0,0,,Bank Transfer,Pending
506,11593,11/12/2025,11/19/2025,1734.17,0,0,,Corporate Account,Pending
507,1946,12/21/2021,12/28/2021,992.15,46.62,992.15,12/21/2021,Corporate Account,Paid
508,23816,8/9/2025,8/16/2025,1329.24,62.46,1329.24,8/9/2025,Credit Card,Paid
509,3358,11/27/2025,12/4/2025,836.31,0,836.31,11/30/2025,Credit Card,Paid
510,23382,12/18/2021,12/25/2021,4130.09,0,4130.09,12/23/2021,Bank Transfer,Paid
511,6488,2/23/2025,3/2/2025,1982.88,0,1982.88,2/27/2025,Cash,Paid
512,4372,12/16/2022,12/23/2022,3165.17,0,3165.17,12/17/2022,Bank Transfer,Paid
513,16907,8/7/2023,8/14/2023,3610.45,0,3610.45,8/10/2023,Credit Card,Paid
514,23526,8/18/2020,8/25/2020,5023.8,0,5023.8,8/23/2020,Bank Transfer,Paid
515,4945,7/21/2025,7/28/2025,741.06,0,741.06,7/25/2025,Corporate Account,Paid
516,14971,7/24/2022,7/31/2022,3658.12,0,3658.12,7/29/2022,Bank Transfer,Paid
517,21053,10/16/2020,10/23/2020,536.96,0,536.96,10/19/2020,Credit Card,Paid
518,20453,4/12/2023,4/19/2023,1587.92,0,0,,Credit Card,Pending
519,2664,4/8/2021,4/15/2021,1140.1,53.58,1140.1,4/10/2021,Credit Card,Paid
520,24145,6/17/2025,6/24/2025,1391.17,0,1391.17,6/17/2025,Corporate Account,Paid
521,13693,11/10/2022,11/17/2022,2661.34,0,2661.34,11/11/2022,Corporate Account,Paid
522,18281,6/9/2025,6/16/2025,3034.79,0,3034.79,6/9/2025,Bank Transfer,Paid
523,7918,5/6/2023,5/13/2023,2188.97,0,2188.97,5/6/2023,Credit Card,Paid
524,841,5/26/2025,6/2/2025,1391.97,0,1391.97,5/26/2025,Cash,Paid
525,19361,11/3/2021,11/10/2021,782.12,0,782.12,11/8/2021,Credit Card,Paid
526,20495,12/15/2021,12/22/2021,1636.18,0,0,,Corporate Account,Overdue
527,2154,11/14/2022,11/21/2022,2708.53,127.28,2708.53,11/15/2022,Credit Card,Paid
528,17147,7/3/2021,7/10/2021,1559.75,73.3,1559.75,7/7/2021,Corporate Account,Paid
529,11029,5/10/2025,5/17/2025,1338.38,0,1338.38,5/15/2025,Bank Transfer,Paid
530,10833,4/22/2024,4/29/2024,4068.14,640.99,4068.14,4/23/2024,Cash,Paid
531,22072,6/13/2024,6/20/2024,1256.62,0,1256.62,6/18/2024,Bank Transfer,Paid
532,6182,8/20/2024,8/27/2024,6485.8,0,6485.8,8/25/2024,Bank Transfer,Paid
533,24322,10/21/2021,10/28/2021,2734.25,128.49,0,,Bank Transfer,Pending
534,2315,1/26/2025,2/2/2025,3417.16,0,3417.16,1/28/2025,Credit Card,Paid
535,1363,1/14/2024,1/21/2024,1488.72,0,1488.72,1/16/2024,Credit Card,Paid
536,4173,2/21/2020,2/28/2020,2050.57,0,2050.57,2/22/2020,Bank Transfer,Paid
537,4162,4/8/2022,4/15/2022,1336.94,132.63,0,,Credit Card,Overdue
538,24526,9/7/2021,9/14/2021,1514.24,150.22,1514.24,9/7/2021,Bank Transfer,Paid
539,17331,4/26/2023,5/3/2023,2808.42,131.97,2808.42,4/30/2023,Bank Transfer,Paid
540,4619,11/17/2020,11/24/2020,605.4,0,605.4,11/19/2020,Credit Card,Paid
541,12057,6/14/2023,6/21/2023,597.22,0,597.22,6/15/2023,Credit Card,Paid
542,20032,5/24/2020,5/31/2020,3257.79,0,3257.79,5/24/2020,Bank Transfer,Paid
543,15892,2/4/2023,2/11/2023,6385.21,0,6385.21,2/6/2023,Cash,Paid
544,3397,8/2/2021,8/9/2021,1829.18,0,1829.18,8/2/2021,Corporate Account,Paid
545,9512,3/26/2025,4/2/2025,517.73,24.33,517.73,3/27/2025,Credit Card,Paid
546,19717,1/18/2021,1/25/2021,2965.49,139.36,2965.49,1/18/2021,Credit Card,Paid
547,4831,4/26/2022,5/3/2022,796.27,37.42,0,,Bank Transfer,Overdue
548,6928,3/19/2021,3/26/2021,762.42,35.83,762.42,3/21/2021,Bank Transfer,Paid
549,3662,12/17/2021,12/24/2021,1231.27,0,1231.27,12/19/2021,Credit Card,Paid
550,13226,8/15/2020,8/22/2020,5479.92,0,5479.92,8/19/2020,Bank Transfer,Paid
551,9433,4/20/2022,4/27/2022,3663.17,0,3663.17,4/23/2022,Cash,Paid
552,2179,6/3/2020,6/10/2020,4905.43,0,4905.43,6/7/2020,Bank Transfer,Paid
553,21439,9/26/2025,10/3/2025,2694.75,0,0,,Cash,Pending
554,8937,5/10/2020,5/17/2020,1676.95,0,0,,Cash,Overdue
555,19029,5/11/2022,5/18/2022,4824.58,0,4824.58,5/14/2022,Bank Transfer,Paid
556,3308,7/6/2024,7/13/2024,2864.54,0,2864.54,7/9/2024,Credit Card,Paid
557,1118,7/3/2020,7/10/2020,2452.71,0,2452.71,7/8/2020,Credit Card,Paid
558,9853,4/17/2021,4/24/2021,1029.08,102.09,1029.08,4/22/2021,Credit Card,Paid
559,19564,7/3/2020,7/10/2020,549.33,0,549.33,7/8/2020,Credit Card,Paid
560,7399,2/8/2025,2/15/2025,4671.26,0,4671.26,2/12/2025,Corporate Account,Paid
561,9256,9/6/2021,9/13/2021,1015.69,0,1015.69,9/10/2021,Credit Card,Paid
562,10759,5/3/2021,5/10/2021,3222.62,507.77,3222.62,5/5/2021,Credit Card,Paid
563,12236,1/25/2024,2/1/2024,4308.35,427.42,4308.35,1/29/2024,Cash,Paid
564,5719,12/18/2020,12/25/2020,2149.15,0,2149.15,12/22/2020,Credit Card,Paid
565,10092,3/26/2020,4/2/2020,989.5,0,989.5,3/29/2020,Cash,Paid
566,4045,1/1/2022,1/8/2022,1030.39,0,1030.39,1/5/2022,Corporate Account,Paid
567,24593,1/4/2021,1/11/2021,792.98,0,792.98,1/7/2021,Corporate Account,Paid
568,9176,12/28/2024,1/4/2025,2567.5,120.65,2567.5,12/28/2024,Bank Transfer,Paid
569,15210,11/3/2023,11/10/2023,1251.66,0,1251.66,11/8/2023,Credit Card,Paid
570,23800,5/12/2025,5/19/2025,3488.31,0,0,,Credit Card,Pending
571,17764,3/7/2022,3/14/2022,1579.77,74.24,1579.77,3/11/2022,Credit Card,Paid
572,1632,12/6/2024,12/13/2024,874.44,41.09,874.44,12/8/2024,Bank Transfer,Paid
573,20653,2/22/2021,3/1/2021,2161.26,0,2161.26,2/24/2021,Credit Card,Paid
574,8033,4/17/2025,4/24/2025,549.59,0,0,,Cash,Pending
575,18604,11/24/2025,12/1/2025,564.92,0,0,,Credit Card,Pending
576,483,12/22/2024,12/29/2024,683.74,32.13,683.74,12/23/2024,Cash,Paid
577,23254,3/8/2024,3/15/2024,1297.72,0,1297.72,3/10/2024,Credit Card,Paid
578,3272,10/10/2020,10/17/2020,2660.41,0,0,,Bank Transfer,Pending
579,17401,8/21/2020,8/28/2020,3258.15,153.11,3258.15,8/23/2020,Credit Card,Paid
580,15338,11/23/2024,11/30/2024,2363.24,111.05,2363.24,11/27/2024,Cash,Paid
581,562,10/21/2022,10/28/2022,4406.41,0,4406.41,10/22/2022,Credit Card,Paid
582,3501,11/28/2024,12/5/2024,2045.1,0,2045.1,12/1/2024,Credit Card,Paid
583,24870,4/26/2023,5/3/2023,3814.09,0,3814.09,5/1/2023,Bank Transfer,Paid
584,17385,7/21/2024,7/28/2024,915.27,90.8,915.27,7/21/2024,Cash,Paid
585,16108,9/11/2020,9/18/2020,4417.65,0,0,,Credit Card,Pending
586,22623,4/12/2022,4/19/2022,3121.38,0,3121.38,4/13/2022,Bank Transfer,Paid
587,17807,4/1/2025,4/8/2025,2232.86,0,2232.86,4/6/2025,Credit Card,Paid
588,3946,10/1/2022,10/8/2022,1316.24,130.58,1316.24,10/2/2022,Corporate Account,Paid
589,5534,5/26/2023,6/2/2023,3193.8,0,3193.8,5/27/2023,Cash,Paid
590,1726,12/11/2025,12/18/2025,1280.39,0,1280.39,12/14/2025,Bank Transfer,Paid
591,11879,7/23/2025,7/30/2025,3041.73,0,3041.73,7/25/2025,Bank Transfer,Paid
