ShiftID,EmployeeID,ShiftDate,StartTime,EndTime,DepartmentID,ShiftType,HoursWorked,OvertimeHours,Status
325,97,1/7/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
326,9,1/7/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
327,41,1/7/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
328,9,1/7/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
329,81,1/7/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
330,49,1/7/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
331,2,1/7/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
332,82,1/7/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
333,26,1/7/2020,6:00:00 AM,2:00:00 PM,2,Morning,5,0,Completed
334,90,1/7/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
335,34,1/7/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Scheduled
336,42,1/7/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
337,90,1/7/2020,2:00:00 PM,10:00:00 PM,2,Evening,7,0,Completed
338,58,1/7/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
339,74,1/7/2020,10:00:00 PM,6:00:00 AM,2,Night,12,4,Completed
340,58,1/7/2020,10:00:00 PM,6:00:00 AM,2,Night,9,1,Completed
341,2,1/7/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Missed
342,66,1/7/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
343,83,1/7/2020,6:00:00 AM,2:00:00 PM,3,Morning,11,3,Missed
344,43,1/7/2020,6:00:00 AM,2:00:00 PM,3,Morning,6,0,Completed
345,3,1/7/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
346,3,1/7/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Missed
347,67,1/7/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
348,59,1/7/2020,2:00:00 PM,10:00:00 PM,3,Evening,6,0,Completed
349,35,1/7/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
350,99,1/7/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Missed
351,51,1/7/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
352,36,1/7/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
353,84,1/7/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
354,44,1/7/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Completed
355,53,1/7/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
356,21,1/7/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
357,21,1/7/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
358,45,1/7/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Scheduled
359,53,1/7/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
360,69,1/7/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
361,22,1/7/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
362,30,1/7/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
363,54,1/7/2020,2:00:00 PM,10:00:00 PM,6,Evening,9,1,Completed
364,14,1/7/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
365,54,1/7/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
366,70,1/7/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
367,63,1/7/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
368,39,1/7/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Missed
369,31,1/7/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Completed
370,80,1/7/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
371,48,1/7/2020,6:00:00 AM,2:00:00 PM,8,Morning,5,0,Completed
372,16,1/7/2020,6:00:00 AM,2:00:00 PM,8,Morning,10,2,Completed
373,16,1/7/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
374,72,1/7/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
375,32,1/7/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
376,32,1/7/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
377,64,1/7/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
378,88,1/7/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Missed
379,1,1/8/2020,6:00:00 AM,2:00:00 PM,1,Morning,6,0,Completed
380,9,1/8/2020,6:00:00 AM,2:00:00 PM,1,Morning,10,2,Completed
381,17,1/8/2020,2:00:00 PM,10:00:00 PM,1,Evening,10,2,Scheduled
382,25,1/8/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
383,33,1/8/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
384,1,1/8/2020,10:00:00 PM,6:00:00 AM,1,Night,10,2,Completed
385,50,1/8/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
386,58,1/8/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,2,Completed
387,18,1/8/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
388,2,1/8/2020,6:00:00 AM,2:00:00 PM,2,Morning,9,1,Completed
389,82,1/8/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Missed
390,90,1/8/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Missed
391,10,1/8/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
392,58,1/8/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Missed
393,58,1/8/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
394,10,1/8/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Missed
395,42,1/8/2020,10:00:00 PM,6:00:00 AM,2,Night,10,4,Completed
396,90,1/8/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Scheduled
397,3,1/8/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
398,99,1/8/2020,6:00:00 AM,2:00:00 PM,3,Morning,10,2,Completed
399,75,1/8/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
400,11,1/8/2020,2:00:00 PM,10:00:00 PM,3,Evening,5,0,Missed
401,51,1/8/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
402,83,1/8/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
403,19,1/8/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
404,91,1/8/2020,10:00:00 PM,6:00:00 AM,3,Night,9,2,Completed
405,59,1/8/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
406,68,1/8/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
407,52,1/8/2020,2:00:00 PM,10:00:00 PM,4,Evening,5,0,Completed
408,52,1/8/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Scheduled
409,61,1/8/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
410,69,1/8/2020,6:00:00 AM,2:00:00 PM,5,Morning,7,0,Completed
411,37,1/8/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
412,21,1/8/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
413,61,1/8/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
414,85,1/8/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
415,46,1/8/2020,6:00:00 AM,2:00:00 PM,6,Morning,11,3,Completed
416,30,1/8/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
417,6,1/8/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
418,70,1/8/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
419,62,1/8/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
420,70,1/8/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
421,7,1/8/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
422,7,1/8/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Completed
423,95,1/8/2020,10:00:00 PM,6:00:00 AM,7,Night,7,0,Completed
424,64,1/8/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
425,88,1/8/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
426,80,1/8/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
427,48,1/8/2020,2:00:00 PM,10:00:00 PM,8,Evening,7,0,Completed
428,16,1/8/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
429,88,1/8/2020,2:00:00 PM,10:00:00 PM,8,Evening,9,1,Completed
430,8,1/8/2020,10:00:00 PM,6:00:00 AM,8,Night,12,4,Scheduled
431,56,1/8/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
432,48,1/8/2020,10:00:00 PM,6:00:00 AM,8,Night,9,1,Completed
433,41,1/9/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
434,57,1/9/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
435,97,1/9/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
436,33,1/9/2020,2:00:00 PM,10:00:00 PM,1,Evening,11,3,Completed
437,25,1/9/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
438,65,1/9/2020,10:00:00 PM,6:00:00 AM,1,Night,6,0,Scheduled
439,42,1/9/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
440,90,1/9/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
441,50,1/9/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
442,58,1/9/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
443,58,1/9/2020,2:00:00 PM,10:00:00 PM,2,Evening,12,4,Completed
444,50,1/9/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
445,34,1/9/2020,2:00:00 PM,10:00:00 PM,2,Evening,5,0,Missed
446,42,1/9/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
447,18,1/9/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
448,58,1/9/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
449,90,1/9/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
450,98,1/9/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
451,67,1/9/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
452,59,1/9/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
453,19,1/9/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
454,3,1/9/2020,2:00:00 PM,10:00:00 PM,3,Evening,10,2,Completed
455,19,1/9/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
456,35,1/9/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
457,35,1/9/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
458,19,1/9/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
459,83,1/9/2020,10:00:00 PM,6:00:00 AM,3,Night,10,2,Completed
460,68,1/9/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
461,20,1/9/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Missed
462,28,1/9/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Missed
463,53,1/9/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
464,85,1/9/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
465,37,1/9/2020,2:00:00 PM,10:00:00 PM,5,Evening,12,4,Completed
466,21,1/9/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Missed
467,53,1/9/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
468,29,1/9/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
469,62,1/9/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
470,6,1/9/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Missed
471,38,1/9/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
472,30,1/9/2020,2:00:00 PM,10:00:00 PM,6,Evening,12,4,Missed
473,38,1/9/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
474,94,1/9/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
475,71,1/9/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
476,39,1/9/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Missed
477,15,1/9/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Missed
478,56,1/9/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
479,40,1/9/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
480,64,1/9/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
481,96,1/9/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
482,32,1/9/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
483,48,1/9/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
484,8,1/9/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Missed
485,64,1/9/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
486,48,1/9/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
487,81,1/10/2020,6:00:00 AM,2:00:00 PM,1,Morning,12,4,Completed
488,25,1/10/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Missed
489,1,1/10/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
490,89,1/10/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
491,65,1/10/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Missed
492,81,1/10/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Missed
493,82,1/10/2020,6:00:00 AM,2:00:00 PM,2,Morning,12,4,Completed
494,10,1/10/2020,6:00:00 AM,2:00:00 PM,2,Morning,9,1,Missed
495,34,1/10/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
496,50,1/10/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Scheduled
497,98,1/10/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
498,10,1/10/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Scheduled
499,66,1/10/2020,2:00:00 PM,10:00:00 PM,2,Evening,5,0,Completed
500,58,1/10/2020,2:00:00 PM,10:00:00 PM,2,Evening,10,2,Completed
501,26,1/10/2020,10:00:00 PM,6:00:00 AM,2,Night,11,3,Completed
502,10,1/10/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Missed
503,50,1/10/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Missed
504,2,1/10/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
505,11,1/10/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
506,19,1/10/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
507,3,1/10/2020,6:00:00 AM,2:00:00 PM,3,Morning,12,4,Completed
508,75,1/10/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Missed
509,99,1/10/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
510,83,1/10/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
511,35,1/10/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
512,51,1/10/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Missed
513,3,1/10/2020,10:00:00 PM,6:00:00 AM,3,Night,11,3,Completed
514,92,1/10/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
515,76,1/10/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
516,92,1/10/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Missed
517,93,1/10/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
518,77,1/10/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
519,77,1/10/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
520,85,1/10/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
521,13,1/10/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
522,5,1/10/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
523,38,1/10/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
524,30,1/10/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Missed
525,70,1/10/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
526,46,1/10/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
527,78,1/10/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
528,54,1/10/2020,10:00:00 PM,6:00:00 AM,6,Night,6,0,Completed
529,15,1/10/2020,6:00:00 AM,2:00:00 PM,7,Morning,7,0,Completed
530,23,1/10/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Completed
531,87,1/10/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Completed
532,24,1/10/2020,6:00:00 AM,2:00:00 PM,8,Morning,6,0,Missed
533,40,1/10/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
534,48,1/10/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
535,32,1/10/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
536,64,1/10/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
537,88,1/10/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
538,64,1/10/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Scheduled
539,32,1/10/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Missed
540,96,1/10/2020,10:00:00 PM,6:00:00 AM,8,Night,7,0,Missed
541,89,1/11/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
542,65,1/11/2020,6:00:00 AM,2:00:00 PM,1,Morning,5,0,Completed
543,41,1/11/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
544,17,1/11/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
545,81,1/11/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
546,49,1/11/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Missed
547,74,1/11/2020,6:00:00 AM,2:00:00 PM,2,Morning,10,2,Completed
548,98,1/11/2020,6:00:00 AM,2:00:00 PM,2,Morning,7,1,Completed
549,2,1/11/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Missed
550,18,1/11/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
551,58,1/11/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
552,42,1/11/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
553,26,1/11/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
554,66,1/11/2020,2:00:00 PM,10:00:00 PM,2,Evening,10,2,Completed
555,2,1/11/2020,10:00:00 PM,6:00:00 AM,2,Night,7,0,Completed
556,34,1/11/2020,10:00:00 PM,6:00:00 AM,2,Night,5,0,Completed
557,98,1/11/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
558,66,1/11/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
559,75,1/11/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
560,27,1/11/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
561,83,1/11/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
562,27,1/11/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
563,99,1/11/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
564,83,1/11/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
565,83,1/11/2020,10:00:00 PM,6:00:00 AM,3,Night,8,2,Missed
566,19,1/11/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
567,99,1/11/2020,10:00:00 PM,6:00:00 AM,3,Night,10,2,Completed
568,92,1/11/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
569,60,1/11/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
570,60,1/11/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Completed
571,77,1/11/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
572,5,1/11/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
573,29,1/11/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
574,45,1/11/2020,2:00:00 PM,10:00:00 PM,5,Evening,12,4,Completed
575,45,1/11/2020,10:00:00 PM,6:00:00 AM,5,Night,5,0,Completed
576,29,1/11/2020,10:00:00 PM,6:00:00 AM,5,Night,10,2,Missed
577,14,1/11/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
578,30,1/11/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
579,6,1/11/2020,2:00:00 PM,10:00:00 PM,6,Evening,12,4,Completed
580,62,1/11/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
581,38,1/11/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
582,14,1/11/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
583,23,1/11/2020,6:00:00 AM,2:00:00 PM,7,Morning,12,4,Completed
584,31,1/11/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Completed
585,95,1/11/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Completed
586,8,1/11/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
587,24,1/11/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
588,80,1/11/2020,6:00:00 AM,2:00:00 PM,8,Morning,10,2,Completed
589,48,1/11/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
590,72,1/11/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
591,80,1/11/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
592,80,1/11/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
593,88,1/11/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
594,96,1/11/2020,10:00:00 PM,6:00:00 AM,8,Night,5,0,Completed
595,33,1/12/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Missed
596,41,1/12/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
597,17,1/12/2020,2:00:00 PM,10:00:00 PM,1,Evening,6,0,Completed
598,25,1/12/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
599,89,1/12/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
600,65,1/12/2020,10:00:00 PM,6:00:00 AM,1,Night,7,0,Completed
601,58,1/12/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
602,98,1/12/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
603,74,1/12/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
604,42,1/12/2020,6:00:00 AM,2:00:00 PM,2,Morning,11,3,Completed
605,66,1/12/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
606,90,1/12/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Scheduled
607,2,1/12/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Missed
608,82,1/12/2020,2:00:00 PM,10:00:00 PM,2,Evening,10,2,Completed
609,82,1/12/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
610,34,1/12/2020,10:00:00 PM,6:00:00 AM,2,Night,11,3,Completed
611,2,1/12/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
612,58,1/12/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
613,27,1/12/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Missed
614,19,1/12/2020,6:00:00 AM,2:00:00 PM,3,Morning,6,0,Completed
615,67,1/12/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
616,67,1/12/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
617,11,1/12/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
618,43,1/12/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Missed
619,35,1/12/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
620,3,1/12/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
621,75,1/12/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
622,12,1/12/2020,6:00:00 AM,2:00:00 PM,4,Morning,7,0,Completed
623,52,1/12/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
624,44,1/12/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Completed
625,77,1/12/2020,6:00:00 AM,2:00:00 PM,5,Morning,9,2,Completed
626,53,1/12/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Scheduled
627,37,1/12/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
628,69,1/12/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
629,69,1/12/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
630,85,1/12/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
631,22,1/12/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
632,62,1/12/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
633,46,1/12/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
634,78,1/12/2020,2:00:00 PM,10:00:00 PM,6,Evening,9,1,Completed
635,78,1/12/2020,10:00:00 PM,6:00:00 AM,6,Night,12,4,Completed
636,6,1/12/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
637,55,1/12/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
638,71,1/12/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Scheduled
639,7,1/12/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Completed
640,56,1/12/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
641,32,1/12/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
642,48,1/12/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
643,16,1/12/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
644,8,1/12/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
645,40,1/12/2020,2:00:00 PM,10:00:00 PM,8,Evening,10,2,Completed
646,96,1/12/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
647,64,1/12/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
648,40,1/12/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
649,65,1/13/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Missed
650,97,1/13/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
