GuestID,ServiceID,Rating,Comments,FeedbackDate
2015,12,5,Excellent service!,6/28/2024
1180,8,5,Excellent service!,7/10/2022
799,5,5,Outstanding experience!,3/28/2024
2257,15,4,Great hotel!,7/8/2021
774,15,3,Okay service,6/12/2024
811,13,4,Friendly staff,1/31/2023
2652,6,2,Below expectations,10/29/2024
2287,1,2,Needs improvement,7/8/2022
1243,4,4,Great hotel!,2/9/2021
1633,12,5,Highly recommend!,6/1/2020
2466,3,2,Below expectations,7/29/2022
407,8,4,Good value,9/29/2024
135,11,3,Could be better,2/7/2025
2295,8,1,Would not recommend,8/11/2024
2724,1,4,Friendly staff,9/2/2020
2961,12,3,Could be better,2/8/2022
393,7,5,Perfect stay!,3/20/2021
2914,9,5,Amazing staff!,3/26/2020
1365,11,1,Extremely disappointed,3/26/2022
395,1,4,Good value,9/15/2024
1255,6,5,Outstanding experience!,11/27/2022
2836,15,2,Below expectations,8/9/2020
2322,3,5,Amazing staff!,3/21/2024
2815,12,2,Disappointing,2/27/2020
1105,8,3,Could be better,7/7/2022
1975,12,5,Amazing staff!,5/18/2023
2593,1,5,Highly recommend!,10/17/2024
1333,10,4,Great hotel!,12/29/2024
1332,4,4,Very good service,5/30/2023
1794,4,3,Average stay,1/2/2022
1084,13,4,Great hotel!,1/21/2023
2846,7,5,Outstanding experience!,12/20/2021
2826,6,5,Excellent service!,9/5/2022
2831,13,4,Friendly staff,7/21/2023
910,11,4,Nice experience,4/19/2024
1877,6,5,Amazing staff!,6/29/2022
2740,12,5,Perfect stay!,10/28/2025
2613,3,5,Amazing staff!,5/26/2021
1162,6,4,Great hotel!,10/10/2022
2387,9,4,Good value,12/12/2020
2795,4,4,Good value,8/21/2020
2014,1,2,Not satisfied,5/18/2024
1599,9,3,Could be better,8/12/2020
2028,8,1,Terrible experience,2/8/2023
966,14,4,Friendly staff,12/31/2021
430,2,5,Highly recommend!,12/5/2025
2533,13,5,Amazing staff!,1/31/2020
1468,8,4,Friendly staff,10/30/2022
1431,1,5,Excellent service!,5/2/2023
2602,11,4,Very good service,3/5/2024
425,5,5,Perfect stay!,8/3/2024
2049,4,2,Disappointing,8/15/2020
2152,11,5,Amazing staff!,11/27/2024
1982,8,2,Poor service,3/8/2020
543,11,3,Okay service,2/10/2020
1449,5,3,Okay service,3/22/2021
236,5,3,Okay service,11/3/2020
1900,2,5,Perfect stay!,8/31/2022
1202,4,5,Outstanding experience!,10/28/2024
2178,13,3,Fair experience,11/24/2021
805,3,4,Good value,4/26/2021
556,15,5,Excellent service!,9/16/2022
545,3,5,Amazing staff!,11/13/2022
1267,10,4,Very good service,7/7/2021
399,11,3,Okay service,2/21/2023
1217,3,1,Would not recommend,12/4/2024
1343,15,5,Outstanding experience!,12/5/2020
1178,15,2,Below expectations,11/22/2024
2862,8,5,Outstanding experience!,3/6/2025
438,6,5,Excellent service!,1/15/2022
1065,6,4,Very good service,3/24/2023
1505,2,5,Excellent service!,7/23/2024
1985,12,5,Outstanding experience!,8/4/2022
732,13,1,Would not recommend,5/2/2021
2329,13,5,Outstanding experience!,3/29/2024
1072,6,4,Nice experience,6/1/2024
65,14,5,Perfect stay!,12/30/2025
1431,1,2,Needs improvement,1/18/2022
932,1,4,Good value,2/20/2020
807,4,4,Nice experience,2/2/2020
979,12,2,Not satisfied,2/22/2025
1423,2,5,Excellent service!,9/2/2024
1954,7,3,Decent hotel,11/9/2025
2827,12,5,Excellent service!,6/1/2024
1010,5,5,Perfect stay!,7/9/2022
732,5,5,Amazing staff!,4/23/2020
2134,10,4,Good value,6/20/2021
2294,14,4,Great hotel!,11/8/2025
12,11,3,Decent hotel,8/2/2021
2182,7,5,Amazing staff!,12/26/2021
2163,1,4,Great hotel!,3/10/2021
459,8,5,Perfect stay!,9/21/2021
398,13,5,Excellent service!,1/9/2020
2090,15,4,Good value,6/23/2025
805,3,4,Very good service,3/7/2023
938,4,1,Would not recommend,7/20/2020
2470,11,5,Amazing staff!,7/12/2022
256,14,4,Great hotel!,3/15/2023
207,6,4,Nice experience,6/9/2025
52,10,4,Very good service,2/17/2025
1912,2,4,Friendly staff,3/28/2024
1321,12,5,Perfect stay!,11/14/2021
1071,10,5,Excellent service!,4/4/2023
1949,13,5,Highly recommend!,3/2/2022
2624,10,3,Average stay,4/28/2025
339,1,2,Poor service,2/11/2025
1206,6,5,Outstanding experience!,7/9/2022
2637,9,2,Not satisfied,5/6/2020
2240,10,4,Nice experience,9/1/2025
2274,10,5,Perfect stay!,3/14/2021
694,3,5,Perfect stay!,10/9/2025
1995,2,2,Needs improvement,4/16/2020
2516,4,5,Perfect stay!,11/1/2024
2004,7,3,Okay service,5/21/2021
110,10,3,Okay service,12/28/2020
2307,6,3,Decent hotel,2/25/2022
657,9,5,Excellent service!,1/9/2021
434,6,5,Excellent service!,4/24/2025
360,15,5,Outstanding experience!,11/19/2021
2329,5,5,Excellent service!,5/30/2022
173,4,2,Not satisfied,6/13/2024
2834,14,1,Very poor,2/12/2021
1986,5,5,Highly recommend!,12/15/2023
321,13,3,Fair experience,8/15/2025
2719,13,3,Could be better,8/3/2024
1540,4,4,Nice experience,11/20/2024
2087,8,4,Very good service,6/26/2020
1486,8,2,Not satisfied,8/31/2023
243,1,5,Excellent service!,2/16/2020
2597,5,5,Excellent service!,9/12/2023
1736,14,2,Not satisfied,3/18/2021
1812,1,4,Great hotel!,5/26/2020
18,12,4,Great hotel!,5/8/2024
811,10,1,Terrible experience,11/28/2023
2536,15,2,Poor service,6/13/2024
64,15,5,Excellent service!,4/19/2025
1199,11,5,Excellent service!,8/4/2024
1300,10,2,Poor service,7/4/2023
2630,9,4,Friendly staff,10/9/2020
2640,6,5,Outstanding experience!,4/18/2021
88,11,3,Okay service,8/16/2021
350,8,5,Excellent service!,1/12/2025
855,6,4,Good value,10/30/2020
55,3,1,Would not recommend,4/5/2020
95,15,5,Highly recommend!,11/10/2025
1757,8,3,Average stay,10/28/2025
2163,5,4,Friendly staff,9/18/2024
116,11,1,Would not recommend,5/21/2021
276,13,2,Not satisfied,9/18/2024
2796,8,3,Fair experience,11/11/2021
2828,1,5,Highly recommend!,5/11/2022
2878,11,2,Needs improvement,3/26/2020
1569,3,4,Very good service,7/7/2025
1092,9,4,Great hotel!,4/4/2022
2465,4,4,Great hotel!,9/16/2023
2531,15,5,Excellent service!,11/8/2025
1661,7,3,Could be better,3/11/2021
1713,2,4,Great hotel!,9/20/2023
2005,5,5,Amazing staff!,9/20/2020
2166,4,2,Needs improvement,1/10/2022
2720,1,2,Disappointing,12/14/2025
1834,13,5,Amazing staff!,3/11/2023
2685,11,5,Outstanding experience!,2/28/2020
2584,14,3,Fair experience,1/30/2020
851,7,5,Excellent service!,3/22/2025
2171,10,4,Nice experience,1/13/2021
1923,6,4,Nice experience,9/4/2020
2784,13,4,Nice experience,6/11/2020
261,7,3,Could be better,1/23/2020
2223,2,1,Awful service,3/21/2021
242,11,5,Amazing staff!,9/27/2020
1268,5,4,Nice experience,9/8/2025
493,6,3,Fair experience,7/1/2020
2388,7,5,Perfect stay!,3/17/2023
1365,15,3,Fair experience,6/3/2021
1728,10,4,Friendly staff,12/9/2024
296,4,5,Amazing staff!,7/9/2021
2200,1,4,Friendly staff,12/21/2023
2585,8,4,Very good service,4/1/2021
441,7,3,Average stay,5/21/2025
1199,5,1,Terrible experience,9/1/2021
429,12,4,Great hotel!,5/16/2023
2331,4,5,Perfect stay!,5/14/2025
911,5,4,Good value,8/16/2021
479,15,2,Disappointing,9/25/2023
1640,13,4,Good value,1/13/2023
1560,14,5,Perfect stay!,5/15/2020
1574,3,5,Outstanding experience!,5/9/2024
2166,12,5,Outstanding experience!,1/30/2025
2887,12,4,Friendly staff,9/6/2020
300,3,3,Could be better,9/8/2024
2345,2,5,Perfect stay!,3/2/2020
711,8,4,Great hotel!,12/15/2023
2705,1,1,Awful service,6/17/2025
955,9,4,Nice experience,7/29/2025
2136,4,3,Average stay,2/17/2024
624,8,5,Highly recommend!,9/3/2021
927,2,1,Would not recommend,1/29/2023
2909,2,5,Amazing staff!,2/28/2025
1679,11,3,Average stay,10/14/2025
1887,12,4,Good value,10/22/2020
2651,3,5,Excellent service!,3/24/2020
2491,13,5,Outstanding experience!,11/17/2022
1094,9,1,Terrible experience,6/28/2024
1965,9,2,Disappointing,12/9/2024
2674,9,4,Nice experience,8/12/2024
1403,12,3,Could be better,10/30/2024
2550,2,4,Very good service,1/7/2023
1456,13,4,Good value,6/12/2023
712,11,5,Excellent service!,7/31/2020
1608,14,3,Decent hotel,11/22/2025
2193,3,5,Perfect stay!,10/8/2024
1717,14,4,Friendly staff,5/18/2023
2758,6,2,Poor service,4/18/2023
2000,8,5,Highly recommend!,6/13/2024
1464,8,3,Okay service,4/22/2021
621,9,4,Good value,5/31/2023
2889,15,1,Terrible experience,3/27/2024
1968,9,5,Highly recommend!,11/7/2023
2052,4,5,Excellent service!,2/24/2022
628,2,4,Friendly staff,12/31/2022
2948,2,4,Very good service,9/23/2022
242,8,3,Average stay,11/12/2025
1677,7,3,Okay service,1/9/2025
2427,9,4,Great hotel!,9/11/2023
32,2,4,Good value,8/26/2020
2120,14,4,Friendly staff,1/18/2025
1080,2,4,Great hotel!,1/17/2024
282,6,4,Good value,10/20/2020
1293,12,4,Nice experience,5/17/2022
2644,9,4,Great hotel!,12/26/2021
1453,2,5,Highly recommend!,10/15/2021
2852,2,5,Excellent service!,9/8/2020
2071,7,5,Excellent service!,11/15/2024
2897,10,5,Highly recommend!,9/12/2021
2594,8,3,Decent hotel,3/17/2021
1728,13,4,Good value,3/28/2021
815,5,3,Fair experience,4/26/2025
2564,14,2,Below expectations,6/29/2022
2897,4,4,Great hotel!,2/12/2021
1287,4,4,Friendly staff,6/12/2025
810,12,4,Great hotel!,12/2/2020
1949,1,5,Highly recommend!,6/29/2022
1129,7,4,Friendly staff,12/13/2022
622,2,5,Excellent service!,9/14/2022
987,6,5,Amazing staff!,10/4/2020
498,5,4,Friendly staff,2/24/2025
808,15,5,Perfect stay!,2/14/2023
1019,3,5,Outstanding experience!,6/21/2022
1812,13,4,Great hotel!,11/30/2022
992,4,4,Very good service,12/17/2021
2811,4,5,Perfect stay!,4/6/2024
31,1,4,Friendly staff,8/4/2022
486,10,2,Needs improvement,3/29/2021
2520,7,4,Good value,10/11/2024
1849,15,5,Perfect stay!,9/29/2024
109,7,3,Fair experience,12/29/2024
2152,9,4,Great hotel!,12/4/2020
2244,12,2,Not satisfied,3/22/2023
752,2,4,Great hotel!,3/6/2020
1744,13,4,Good value,9/28/2024
504,4,4,Nice experience,8/5/2021
918,4,5,Perfect stay!,7/17/2020
2535,5,3,Decent hotel,3/11/2024
413,3,4,Friendly staff,10/25/2020
2927,4,4,Nice experience,2/4/2023
2112,3,4,Good value,11/3/2023
1937,13,4,Great hotel!,12/28/2020
2525,3,4,Very good service,11/21/2020
433,14,3,Fair experience,8/20/2025
274,10,1,Awful service,6/17/2022
561,5,5,Amazing staff!,1/10/2023
604,3,4,Nice experience,1/31/2022
2602,5,4,Nice experience,3/5/2021
1690,7,2,Not satisfied,4/13/2024
314,15,4,Very good service,12/26/2023
186,13,4,Good value,9/28/2020
2583,5,4,Friendly staff,2/13/2025
2376,5,2,Poor service,6/3/2022
245,2,5,Perfect stay!,8/26/2023
1481,4,4,Friendly staff,1/26/2021
556,8,5,Excellent service!,5/6/2023
2383,5,4,Great hotel!,2/13/2020
324,9,4,Great hotel!,3/8/2022
889,5,2,Below expectations,9/27/2020
1294,5,5,Outstanding experience!,12/28/2022
672,9,5,Perfect stay!,6/16/2020
133,7,4,Nice experience,4/19/2020
1221,2,5,Highly recommend!,6/14/2024
2408,14,4,Very good service,2/10/2025
2062,12,3,Decent hotel,11/4/2021
2020,3,3,Fair experience,1/12/2022
1868,13,3,Decent hotel,10/9/2023
604,11,5,Excellent service!,10/16/2020
1881,4,4,Very good service,10/6/2023
1148,11,5,Excellent service!,1/4/2021
245,6,4,Great hotel!,2/16/2021
179,12,5,Outstanding experience!,10/5/2023
2301,4,3,Fair experience,12/23/2024
1560,4,4,Very good service,4/14/2023
2953,12,4,Friendly staff,5/19/2021
1059,15,4,Good value,2/14/2020
1158,8,4,Great hotel!,10/4/2020
2877,14,2,Below expectations,1/13/2023
147,13,4,Nice experience,6/17/2020
126,9,4,Friendly staff,11/28/2025
1423,12,2,Disappointing,4/12/2023
1665,15,5,Amazing staff!,5/17/2022
1287,6,4,Great hotel!,12/29/2024
2889,5,5,Highly recommend!,8/11/2020
2106,14,3,Fair experience,4/26/2025
201,15,1,Awful service,5/19/2021
1714,7,1,Awful service,4/4/2025
868,3,3,Decent hotel,9/30/2024
1921,4,3,Fair experience,8/14/2022
615,12,5,Outstanding experience!,11/2/2022
1296,9,4,Great hotel!,9/7/2021
1800,15,5,Amazing staff!,2/16/2023
1711,3,4,Good value,8/23/2020
1681,12,5,Outstanding experience!,5/28/2023
2876,13,4,Nice experience,6/4/2021
191,7,5,Highly recommend!,11/14/2025
2704,9,5,Excellent service!,2/8/2025
193,5,1,Extremely disappointed,5/22/2022
834,11,4,Friendly staff,9/19/2021
2767,12,5,Excellent service!,3/21/2023
2243,14,5,Perfect stay!,9/28/2021
246,4,2,Needs improvement,5/31/2022
693,2,4,Good value,2/10/2020
1839,14,1,Very poor,3/12/2022
696,11,4,Good value,3/11/2025
887,4,5,Perfect stay!,5/6/2020
521,13,4,Great hotel!,7/4/2024
1491,15,5,Perfect stay!,7/5/2024
1808,13,2,Needs improvement,7/14/2020
1233,3,5,Excellent service!,5/3/2023
76,2,5,Outstanding experience!,5/19/2020
106,13,3,Fair experience,9/9/2021
236,5,3,Fair experience,4/13/2020
1176,10,4,Good value,5/3/2020
2694,14,4,Friendly staff,2/7/2025
2989,12,3,Fair experience,4/15/2024
2325,8,4,Very good service,11/12/2024
2643,2,1,Extremely disappointed,10/30/2021
1330,5,4,Nice experience,1/13/2025
1595,2,3,Could be better,2/3/2021
247,11,3,Okay service,10/17/2020
829,9,4,Very good service,7/10/2021
2950,8,5,Highly recommend!,2/15/2022
1191,9,3,Could be better,3/8/2022
1555,8,3,Could be better,5/14/2023
39,5,4,Great hotel!,6/4/2023
2584,6,3,Could be better,6/21/2023
2392,10,5,Highly recommend!,5/3/2024
784,9,5,Perfect stay!,3/14/2022
720,2,4,Very good service,4/29/2021
1502,11,4,Great hotel!,3/22/2020
1832,7,5,Amazing staff!,12/1/2024
2907,7,2,Disappointing,6/1/2025
359,2,5,Excellent service!,8/7/2024
1318,3,4,Very good service,1/6/2025
1171,2,5,Perfect stay!,5/13/2022
407,4,5,Highly recommend!,12/13/2021
2415,15,5,Excellent service!,1/26/2024
2142,13,3,Could be better,2/18/2025
1002,1,5,Outstanding experience!,11/24/2022
1681,6,4,Very good service,9/23/2023
1149,2,4,Good value,6/1/2023
2173,9,2,Disappointing,10/20/2021
1283,13,4,Good value,4/25/2025
935,2,3,Okay service,10/23/2023
2623,2,5,Outstanding experience!,3/19/2024
800,6,2,Not satisfied,7/8/2023
841,3,3,Average stay,5/9/2020
2995,8,5,Outstanding experience!,11/29/2021
2945,7,3,Could be better,4/19/2025
1519,6,5,Amazing staff!,10/24/2025
599,2,1,Extremely disappointed,10/11/2023
678,8,5,Highly recommend!,11/11/2022
861,14,3,Average stay,4/2/2020
2366,1,4,Friendly staff,6/17/2020
2214,12,5,Amazing staff!,1/26/2025
1822,15,5,Highly recommend!,6/5/2020
1517,4,3,Decent hotel,4/13/2022
2455,5,4,Very good service,8/20/2023
1915,4,4,Nice experience,9/20/2022
2986,12,5,Outstanding experience!,3/11/2020
1585,15,4,Nice experience,9/8/2024
2863,3,2,Poor service,9/28/2021
1571,10,5,Highly recommend!,11/4/2022
2549,11,5,Excellent service!,11/28/2022
1041,2,3,Could be better,10/11/2025
398,2,5,Amazing staff!,6/17/2022
1970,3,4,Good value,2/12/2022
2015,13,4,Very good service,4/13/2021
1543,15,5,Outstanding experience!,12/30/2021
332,1,4,Good value,8/4/2024
2415,2,3,Could be better,6/18/2024
1539,4,3,Could be better,11/12/2020
56,8,3,Fair experience,3/19/2021
2899,4,2,Not satisfied,9/16/2025
224,9,2,Not satisfied,5/13/2025
1291,4,5,Amazing staff!,5/21/2021
838,5,5,Perfect stay!,2/15/2024
1166,5,4,Friendly staff,8/27/2020
10,15,4,Friendly staff,11/9/2025
1651,8,4,Great hotel!,2/23/2022
823,12,4,Great hotel!,12/6/2023
1036,9,2,Not satisfied,10/11/2020
278,8,5,Highly recommend!,8/4/2020
42,12,5,Excellent service!,2/24/2022
532,7,4,Great hotel!,11/29/2020
879,8,4,Nice experience,8/1/2024
323,13,3,Okay service,4/15/2023
1428,8,5,Highly recommend!,2/8/2022
258,8,5,Amazing staff!,1/31/2020
1973,8,4,Nice experience,8/19/2022
1085,14,4,Good value,3/6/2020
1562,4,3,Average stay,1/28/2025
1582,1,5,Highly recommend!,6/8/2021
2637,11,2,Poor service,3/27/2022
1597,3,3,Average stay,3/31/2024
2586,10,3,Decent hotel,6/21/2021
78,10,3,Average stay,8/16/2022
2834,7,5,Amazing staff!,2/28/2022
1843,11,4,Good value,10/23/2021
1435,8,4,Friendly staff,12/25/2020
2055,6,4,Friendly staff,6/10/2025
2789,5,4,Nice experience,5/19/2021
1171,12,4,Friendly staff,2/5/2021
1964,2,3,Decent hotel,3/31/2020
2226,14,5,Perfect stay!,10/14/2021
1428,8,4,Good value,4/11/2020
1682,8,1,Awful service,6/16/2024
748,9,3,Okay service,1/20/2023
1476,14,3,Decent hotel,12/21/2022
2995,4,5,Perfect stay!,5/16/2025
375,10,4,Friendly staff,2/9/2023
2338,10,4,Great hotel!,10/11/2022
2882,12,5,Outstanding experience!,11/1/2021
479,7,4,Great hotel!,9/8/2021
2508,2,1,Extremely disappointed,5/31/2024
2504,4,5,Perfect stay!,1/9/2020
2969,2,3,Fair experience,5/5/2024
140,11,5,Highly recommend!,2/13/2022
1279,6,5,Highly recommend!,7/18/2025
1729,3,5,Amazing staff!,5/20/2023
2412,15,2,Not satisfied,4/28/2025
2119,3,1,Very poor,2/25/2024
2716,9,4,Great hotel!,12/26/2025
2123,15,4,Nice experience,9/10/2022
2222,8,5,Perfect stay!,9/4/2025
879,6,2,Below expectations,11/3/2020
422,3,4,Friendly staff,1/27/2024
1487,5,3,Average stay,5/11/2022
1634,2,5,Perfect stay!,6/19/2021
1266,2,3,Okay service,6/11/2020
366,2,4,Nice experience,5/6/2022
2404,15,4,Good value,4/29/2023
1993,2,5,Excellent service!,11/28/2020
2961,15,5,Amazing staff!,12/12/2022
2224,8,5,Outstanding experience!,10/31/2024
612,7,5,Amazing staff!,4/30/2024
1572,14,2,Not satisfied,8/27/2025
2786,13,5,Excellent service!,5/25/2025
501,15,4,Great hotel!,11/22/2022
294,3,2,Below expectations,7/26/2020
1211,12,3,Decent hotel,9/17/2021
899,13,5,Outstanding experience!,9/10/2022
895,12,1,Would not recommend,5/9/2024
2031,4,4,Very good service,8/4/2021
144,4,5,Outstanding experience!,11/11/2022
1048,7,4,Friendly staff,5/8/2020
877,9,3,Decent hotel,9/11/2023
1147,1,4,Friendly staff,2/17/2024
2928,12,4,Nice experience,7/14/2020
2157,10,5,Outstanding experience!,7/16/2024
703,7,3,Fair experience,3/14/2024
1191,2,5,Amazing staff!,3/21/2022
2325,12,5,Amazing staff!,3/18/2025
2869,14,1,Very poor,5/11/2020
2069,9,4,Nice experience,9/24/2021
2491,1,4,Nice experience,4/18/2020
215,5,5,Excellent service!,5/13/2023
705,4,3,Decent hotel,4/18/2023
2707,5,5,Perfect stay!,2/24/2020
406,12,2,Disappointing,11/4/2022
2943,10,5,Excellent service!,2/2/2022
1009,8,5,Excellent service!,8/3/2020
1108,3,4,Friendly staff,4/5/2021
645,9,3,Fair experience,1/3/2022
2688,15,2,Needs improvement,12/31/2022
2899,12,2,Below expectations,8/11/2020
226,11,4,Nice experience,8/21/2025
588,10,3,Decent hotel,11/2/2025
1981,10,1,Awful service,8/25/2024
1578,8,1,Would not recommend,5/21/2023
16,15,3,Average stay,4/9/2020
596,2,3,Okay service,7/4/2022
2551,4,1,Very poor,8/9/2025
812,4,5,Perfect stay!,6/17/2025
991,15,3,Decent hotel,10/5/2022
679,1,5,Highly recommend!,2/12/2021
390,10,3,Okay service,4/21/2022
396,8,4,Nice experience,2/7/2022
2368,12,2,Below expectations,5/26/2020
1692,4,3,Okay service,9/12/2024
1114,11,4,Great hotel!,12/22/2025
2731,14,3,Fair experience,9/18/2020
1502,15,5,Perfect stay!,11/19/2023
535,5,2,Needs improvement,12/8/2021
1888,8,4,Good value,1/3/2020
1953,13,3,Decent hotel,3/17/2024
2793,12,5,Highly recommend!,10/9/2023
2262,8,3,Could be better,5/19/2020
1482,12,4,Very good service,10/11/2023
854,14,1,Very poor,9/26/2023
2188,13,4,Great hotel!,6/7/2023
2873,2,5,Excellent service!,1/28/2024
2099,10,2,Not satisfied,12/29/2020
2064,15,4,Friendly staff,8/16/2020
1142,2,5,Highly recommend!,7/25/2024
1032,3,5,Amazing staff!,7/29/2021
2899,11,2,Needs improvement,4/19/2020
1136,6,5,Outstanding experience!,3/25/2025
1360,3,4,Nice experience,8/27/2023
861,8,4,Very good service,12/11/2022
2947,8,4,Very good service,2/28/2024
940,4,4,Very good service,10/13/2021
2614,2,2,Not satisfied,11/17/2024
2837,14,3,Okay service,3/18/2021
2693,1,3,Okay service,4/14/2021
2815,12,3,Okay service,9/23/2023
997,11,5,Excellent service!,11/15/2024
275,10,2,Disappointing,9/19/2025
543,11,5,Excellent service!,4/17/2022
1680,4,4,Nice experience,6/7/2025
1857,8,4,Good value,9/8/2022
1699,1,4,Great hotel!,3/3/2024
2316,14,5,Outstanding experience!,9/7/2025
1071,9,3,Okay service,7/31/2022
2814,7,5,Outstanding experience!,4/29/2025
436,5,4,Great hotel!,8/30/2020
2529,14,5,Highly recommend!,5/11/2023
1585,8,4,Very good service,3/2/2024
2590,10,5,Outstanding experience!,11/13/2024
1540,9,1,Very poor,4/3/2020
162,2,5,Amazing staff!,8/9/2025
1578,4,5,Highly recommend!,8/21/2021
623,11,3,Okay service,3/18/2020
2158,1,5,Excellent service!,4/25/2025
1109,4,4,Nice experience,11/11/2020
2025,7,2,Poor service,8/24/2024
2679,9,4,Good value,9/30/2024
845,14,5,Perfect stay!,4/21/2020
2296,14,2,Disappointing,6/21/2021
686,10,5,Excellent service!,3/16/2025
1880,2,3,Average stay,2/14/2022
2065,3,5,Highly recommend!,12/23/2020
68,5,2,Below expectations,10/28/2021
2931,6,5,Amazing staff!,2/23/2024
1162,7,3,Average stay,2/22/2020
2077,1,4,Nice experience,12/14/2020
699,7,4,Great hotel!,2/17/2025
1011,15,5,Perfect stay!,4/9/2025
313,6,4,Good value,3/1/2022
2473,4,4,Good value,2/12/2021
